code,date,hour,visibility,cloudcover,windspeed,humidity,precipitation
BWI,2021-01-31,16,10,96,20,41,0.0
BWI,2021-01-31,17,10,92,20,43,0.0
BWI,2021-01-31,18,10,88,21,45,0.0
BWI,2021-01-31,19,10,74,21,46,0.0
BOS,2021-01-01,4,10,1,19,65,0.0
BOS,2021-01-01,5,10,2,19,64,0.0
BOS,2021-01-01,6,10,2,19,64,0.0
BOS,2021-01-01,7,10,3,19,62,0.0
BOS,2021-01-01,8,10,3,19,60,0.0
BOS,2021-01-01,9,10,4,19,58,0.0
BOS,2021-01-01,10,10,4,19,56,0.0
BOS,2021-01-01,11,10,4,19,54,0.0
BOS,2021-01-01,12,10,4,19,52,0.0
BOS,2021-01-01,13,10,3,18,53,0.0
BOS,2021-01-01,14,10,1,18,54,0.0
BOS,2021-01-01,15,10,0,18,55,0.0
BOS,2021-01-01,16,10,1,17,57,0.0
BOS,2021-01-01,17,10,2,15,60,0.0
BOS,2021-01-01,18,10,2,14,62,0.0
BOS,2021-01-01,19,10,5,13,64,0.0
BOS,2021-01-02,4,10,35,11,78,0.0
BOS,2021-01-02,5,10,21,11,79,0.0
BOS,2021-01-02,6,10,7,12,79,0.0
BOS,2021-01-02,7,10,7,12,73,0.0
BOS,2021-01-02,8,10,6,13,66,0.0
BOS,2021-01-02,9,10,6,14,60,0.0
BOS,2021-01-02,10,10,19,14,57,0.0
BOS,2021-01-02,11,10,32,13,53,0.0
BOS,2021-01-02,12,10,46,13,50,0.0
BOS,2021-01-02,13,10,59,12,54,0.0
BOS,2021-01-02,14,10,72,10,58,0.0
BOS,2021-01-02,15,10,85,9,63,0.0
BOS,2021-01-02,16,10,62,9,65,0.0
BOS,2021-01-02,17,10,40,10,68,0.0
BOS,2021-01-02,18,10,17,10,70,0.0
BOS,2021-01-02,19,10,15,12,72,0.0
BOS,2021-01-03,4,10,70,9,81,0.0
BOS,2021-01-03,5,10,85,8,80,0.0
BOS,2021-01-03,6,10,100,6,80,0.0
BOS,2021-01-03,7,10,71,6,74,0.0
BOS,2021-01-03,8,10,42,6,68,0.0
BOS,2021-01-03,9,10,13,6,62,0.0
BOS,2021-01-03,10,10,10,7,59,0.0
BOS,2021-01-03,11,10,7,7,56,0.0
BOS,2021-01-03,12,10,5,8,53,0.0
BOS,2021-01-03,13,10,9,8,56,0.0
BOS,2021-01-03,14,10,13,7,60,0.0
BOS,2021-01-03,15,10,17,7,63,0.0
BOS,2021-01-03,16,10,20,6,65,0.0
BOS,2021-01-03,17,10,23,6,67,0.0
BOS,2021-01-03,18,10,26,5,70,0.0
BOS,2021-01-03,19,10,22,4,71,0.0
BOS,2021-01-04,4,7,100,21,83,0.0
BOS,2021-01-04,5,8,100,24,88,0.0
BOS,2021-01-04,6,10,100,27,92,0.0
BOS,2021-01-04,7,7,100,31,91,0.0
BOS,2021-01-04,8,3,100,35,90,0.5
BOS,2021-01-04,9,0,100,38,88,0.7
BOS,2021-01-04,10,3,100,38,89,0.3
BOS,2021-01-04,11,7,100,38,90,0.0
BOS,2021-01-04,12,10,100,37,91,0.0
BOS,2021-01-04,13,10,100,37,90,0.0
BOS,2021-01-04,14,10,100,37,88,0.0
BOS,2021-01-04,15,10,100,36,87,0.0
BOS,2021-01-04,16,10,100,35,86,0.0
BOS,2021-01-04,17,10,100,34,86,0.0
BOS,2021-01-04,18,10,100,32,85,0.0
BOS,2021-01-04,19,7,99,33,82,0.0
BOS,2021-01-05,4,10,62,22,79,0.0
BOS,2021-01-05,5,10,78,21,80,0.0
BOS,2021-01-05,6,10,93,20,80,0.0
BOS,2021-01-05,7,10,82,23,78,0.0
BOS,2021-01-05,8,10,71,26,76,0.0
BOS,2021-01-05,9,10,60,29,74,0.0
BOS,2021-01-05,10,10,59,29,74,0.0
BOS,2021-01-05,11,10,57,29,73,0.0
BOS,2021-01-05,12,10,56,29,73,0.0
BOS,2021-01-05,13,10,67,29,73,0.0
BOS,2021-01-05,14,10,79,28,72,0.0
BOS,2021-01-05,15,10,90,28,72,0.0
BOS,2021-01-05,16,10,76,27,73,0.0
BOS,2021-01-05,17,10,62,25,73,0.0
BOS,2021-01-05,18,10,49,24,74,0.0
BOS,2021-01-05,19,10,56,24,74,0.0
BOS,2021-01-06,4,10,10,21,74,0.0
BOS,2021-01-06,5,10,8,19,76,0.0
BOS,2021-01-06,6,10,7,16,78,0.0
BOS,2021-01-06,7,10,9,20,75,0.0
BOS,2021-01-06,8,10,10,23,73,0.0
BOS,2021-01-06,9,10,12,27,71,0.0
BOS,2021-01-06,10,10,13,26,71,0.0
BOS,2021-01-06,11,10,14,25,70,0.0
BOS,2021-01-06,12,10,15,24,70,0.0
BOS,2021-01-06,13,10,19,24,71,0.0
BOS,2021-01-06,14,10,23,23,73,0.0
BOS,2021-01-06,15,10,27,22,74,0.0
BOS,2021-01-06,16,10,28,19,76,0.0
BOS,2021-01-06,17,10,29,16,77,0.0
BOS,2021-01-06,18,10,30,12,79,0.0
BOS,2021-01-06,19,10,27,14,79,0.0
BOS,2021-01-07,4,10,0,17,78,0.0
BOS,2021-01-07,5,10,0,16,78,0.0
BOS,2021-01-07,6,10,0,14,78,0.0
BOS,2021-01-07,7,10,2,14,76,0.0
BOS,2021-01-07,8,10,3,14,74,0.0
BOS,2021-01-07,9,10,5,14,72,0.0
BOS,2021-01-07,10,10,5,12,71,0.0
BOS,2021-01-07,11,10,5,10,70,0.0
BOS,2021-01-07,12,10,5,7,70,0.0
BOS,2021-01-07,13,10,6,8,74,0.0
BOS,2021-01-07,14,10,7,8,78,0.0
BOS,2021-01-07,15,10,8,8,82,0.0
BOS,2021-01-07,16,10,39,9,82,0.0
BOS,2021-01-07,17,10,69,9,81,0.0
BOS,2021-01-07,18,10,100,9,80,0.0
BOS,2021-01-07,19,10,76,11,81,0.0
BOS,2021-01-08,4,10,87,16,77,0.0
BOS,2021-01-08,5,10,75,13,77,0.0
BOS,2021-01-08,6,10,62,11,77,0.0
BOS,2021-01-08,7,10,58,13,75,0.0
BOS,2021-01-08,8,10,54,16,74,0.0
BOS,2021-01-08,9,10,50,18,73,0.0
BOS,2021-01-08,10,10,50,16,73,0.0
BOS,2021-01-08,11,10,50,15,73,0.0
BOS,2021-01-08,12,10,49,13,73,0.0
BOS,2021-01-08,13,10,56,16,73,0.0
BOS,2021-01-08,14,10,64,18,74,0.0
BOS,2021-01-08,15,10,71,20,74,0.0
BOS,2021-01-08,16,10,81,17,79,0.0
BOS,2021-01-08,17,10,90,14,84,0.0
BOS,2021-01-08,18,10,100,11,89,0.0
BOS,2021-01-08,19,10,80,12,90,0.0
BOS,2021-01-09,4,10,25,13,92,0.0
BOS,2021-01-09,5,10,26,14,91,0.0
BOS,2021-01-09,6,10,28,14,90,0.0
BOS,2021-01-09,7,10,22,16,88,0.0
BOS,2021-01-09,8,10,17,17,86,0.0
BOS,2021-01-09,9,10,11,19,84,0.0
BOS,2021-01-09,10,10,16,17,83,0.0
BOS,2021-01-09,11,10,22,15,82,0.0
BOS,2021-01-09,12,10,27,14,81,0.0
BOS,2021-01-09,13,10,19,13,81,0.0
BOS,2021-01-09,14,10,11,12,81,0.0
BOS,2021-01-09,15,10,3,12,81,0.0
BOS,2021-01-09,16,10,10,11,82,0.0
BOS,2021-01-09,17,10,16,11,82,0.0
BOS,2021-01-09,18,10,22,10,83,0.0
BOS,2021-01-09,19,10,15,10,84,0.0
BOS,2021-01-10,4,10,5,6,89,0.0
BOS,2021-01-10,5,10,2,4,89,0.0
BOS,2021-01-10,6,10,0,2,88,0.0
BOS,2021-01-10,7,10,0,3,85,0.0
BOS,2021-01-10,8,10,0,4,82,0.0
BOS,2021-01-10,9,10,0,5,79,0.0
BOS,2021-01-10,10,10,0,5,79,0.0
BOS,2021-01-10,11,10,0,5,78,0.0
BOS,2021-01-10,12,10,0,5,78,0.0
BOS,2021-01-10,13,10,1,6,80,0.0
BOS,2021-01-10,14,10,1,7,82,0.0
BOS,2021-01-10,15,10,2,8,84,0.0
BOS,2021-01-10,16,10,4,8,85,0.0
BOS,2021-01-10,17,10,5,9,86,0.0
BOS,2021-01-10,18,10,7,9,87,0.0
BOS,2021-01-10,19,10,21,11,87,0.0
BOS,2021-01-11,4,7,25,12,92,0.0
BOS,2021-01-11,5,5,37,10,94,0.0
BOS,2021-01-11,6,2,48,8,97,0.0
BOS,2021-01-11,7,5,53,10,97,0.0
BOS,2021-01-11,8,7,58,13,97,0.0
BOS,2021-01-11,9,10,62,16,97,0.0
BOS,2021-01-11,10,10,73,16,96,0.0
BOS,2021-01-11,11,10,83,16,94,0.0
BOS,2021-01-11,12,10,93,15,92,0.0
BOS,2021-01-11,13,10,82,15,93,0.0
BOS,2021-01-11,14,10,71,15,94,0.0
BOS,2021-01-11,15,10,60,15,95,0.0
BOS,2021-01-11,16,7,65,14,96,0.0
BOS,2021-01-11,17,5,71,13,96,0.0
BOS,2021-01-11,18,2,76,12,97,0.0
BOS,2021-01-11,19,5,69,12,97,0.0
BOS,2021-01-12,4,0,100,11,97,0.0
BOS,2021-01-12,5,0,100,11,97,0.0
BOS,2021-01-12,6,0,100,10,97,0.0
BOS,2021-01-12,7,3,100,15,96,0.0
BOS,2021-01-12,8,7,100,19,95,0.0
BOS,2021-01-12,9,10,100,23,94,0.0
BOS,2021-01-12,10,10,100,21,93,0.0
BOS,2021-01-12,11,10,100,20,92,0.0
BOS,2021-01-12,12,10,100,18,91,0.0
BOS,2021-01-12,13,10,100,21,92,0.0
BOS,2021-01-12,14,10,100,23,92,0.0
BOS,2021-01-12,15,10,100,26,92,0.0
BOS,2021-01-12,16,10,100,26,92,0.0
BOS,2021-01-12,17,10,100,27,92,0.0
BOS,2021-01-12,18,10,100,28,92,0.0
BOS,2021-01-12,19,10,100,26,92,0.0
BOS,2021-01-13,4,10,100,26,91,0.1
BOS,2021-01-13,5,10,100,27,89,0.0
BOS,2021-01-13,6,10,100,27,88,0.0
BOS,2021-01-13,7,10,100,26,86,0.0
BOS,2021-01-13,8,10,100,24,85,0.0
BOS,2021-01-13,9,10,100,22,83,0.0
BOS,2021-01-13,10,10,69,22,75,0.0
BOS,2021-01-13,11,10,37,22,66,0.0
BOS,2021-01-13,12,10,6,22,58,0.0
BOS,2021-01-13,13,10,6,22,58,0.0
BOS,2021-01-13,14,10,6,22,58,0.0
BOS,2021-01-13,15,10,6,22,58,0.0
BOS,2021-01-13,16,10,7,21,60,0.0
BOS,2021-01-13,17,10,8,20,63,0.0
BOS,2021-01-13,18,10,9,19,65,0.0
BOS,2021-01-13,19,10,9,18,63,0.0
BOS,2021-01-14,4,10,2,14,51,0.0
BOS,2021-01-14,5,10,1,14,51,0.0
BOS,2021-01-14,6,10,0,13,50,0.0
BOS,2021-01-14,7,10,0,13,45,0.0
BOS,2021-01-14,8,10,0,13,40,0.0
BOS,2021-01-14,9,10,0,13,36,0.0
BOS,2021-01-14,10,10,0,12,37,0.0
BOS,2021-01-14,11,10,0,10,39,0.0
BOS,2021-01-14,12,10,0,9,41,0.0
BOS,2021-01-14,13,10,0,9,43,0.0
BOS,2021-01-14,14,10,0,10,46,0.0
BOS,2021-01-14,15,10,0,10,48,0.0
BOS,2021-01-14,16,10,0,10,52,0.0
BOS,2021-01-14,17,10,0,10,56,0.0
BOS,2021-01-14,18,10,0,10,60,0.0
BOS,2021-01-14,19,10,1,11,61,0.0
BOS,2021-01-15,4,10,91,17,75,0.0
BOS,2021-01-15,5,10,95,18,76,0.0
BOS,2021-01-15,6,10,100,18,78,0.0
BOS,2021-01-15,7,10,99,18,76,0.0
BOS,2021-01-15,8,10,98,18,74,0.0
BOS,2021-01-15,9,10,98,18,72,0.0
BOS,2021-01-15,10,10,98,18,70,0.0
BOS,2021-01-15,11,10,99,18,67,0.0
BOS,2021-01-15,12,10,99,18,64,0.0
BOS,2021-01-15,13,10,96,17,66,0.0
BOS,2021-01-15,14,10,93,16,68,0.0
BOS,2021-01-15,15,10,90,16,69,0.0
BOS,2021-01-15,16,10,89,15,69,0.0
BOS,2021-01-15,17,10,89,14,70,0.0
BOS,2021-01-15,18,10,88,13,70,0.0
BOS,2021-01-15,19,10,70,12,69,0.0
BOS,2021-01-16,4,10,23,6,86,0.0
BOS,2021-01-16,5,10,32,5,88,0.0
BOS,2021-01-16,6,10,42,3,90,0.0
BOS,2021-01-16,7,10,41,3,84,0.0
BOS,2021-01-16,8,10,40,3,78,0.0
BOS,2021-01-16,9,10,38,3,73,0.0
BOS,2021-01-16,10,10,52,4,69,0.0
BOS,2021-01-16,11,10,66,5,66,0.0
BOS,2021-01-16,12,10,80,6,63,0.0
BOS,2021-01-16,13,10,73,6,66,0.0
BOS,2021-01-16,14,10,66,5,69,0.0
BOS,2021-01-16,15,10,59,5,72,0.0
BOS,2021-01-16,16,10,73,5,76,0.0
BOS,2021-01-16,17,10,86,5,81,0.0
BOS,2021-01-16,18,10,100,5,86,0.0
BOS,2021-01-16,19,10,100,6,87,0.0
BOS,2021-01-17,4,7,100,5,96,0.0
BOS,2021-01-17,5,5,100,4,96,0.0
BOS,2021-01-17,6,2,100,4,97,0.0
BOS,2021-01-17,7,4,100,5,96,0.0
BOS,2021-01-17,8,7,100,6,96,0.1
BOS,2021-01-17,9,9,100,6,96,0.1
BOS,2021-01-17,10,7,100,7,96,0.0
BOS,2021-01-17,11,4,100,8,96,0.0
BOS,2021-01-17,12,2,100,8,97,0.0
BOS,2021-01-17,13,2,100,8,97,0.0
BOS,2021-01-17,14,2,100,8,97,0.0
BOS,2021-01-17,15,2,100,8,97,0.0
BOS,2021-01-17,16,2,100,7,97,0.0
BOS,2021-01-17,17,2,100,7,96,0.0
BOS,2021-01-17,18,2,100,7,96,0.0
BOS,2021-01-17,19,3,94,7,96,0.0
BOS,2021-01-18,4,10,2,6,91,0.0
BOS,2021-01-18,5,10,2,4,91,0.0
BOS,2021-01-18,6,10,2,3,92,0.0
BOS,2021-01-18,7,10,1,4,85,0.0
BOS,2021-01-18,8,10,1,6,78,0.0
BOS,2021-01-18,9,10,0,7,71,0.0
BOS,2021-01-18,10,10,0,9,68,0.0
BOS,2021-01-18,11,10,0,10,64,0.0
BOS,2021-01-18,12,10,0,12,61,0.0
BOS,2021-01-18,13,10,0,12,64,0.0
BOS,2021-01-18,14,10,0,12,67,0.0
BOS,2021-01-18,15,10,0,12,71,0.0
BOS,2021-01-18,16,10,15,12,73,0.0
BOS,2021-01-18,17,10,31,12,76,0.0
BOS,2021-01-18,18,10,46,12,78,0.0
BOS,2021-01-18,19,10,32,12,79,0.0
BOS,2021-01-19,4,10,32,9,87,0.0
BOS,2021-01-19,5,10,18,9,87,0.0
BOS,2021-01-19,6,10,4,9,87,0.0
BOS,2021-01-19,7,10,7,9,82,0.0
BOS,2021-01-19,8,10,10,9,78,0.0
BOS,2021-01-19,9,10,13,9,74,0.0
BOS,2021-01-19,10,10,12,9,71,0.0
BOS,2021-01-19,11,10,11,8,68,0.0
BOS,2021-01-19,12,10,11,7,65,0.0
BOS,2021-01-19,13,10,11,7,68,0.0
BOS,2021-01-19,14,10,12,6,71,0.0
BOS,2021-01-19,15,10,13,6,74,0.0
BOS,2021-01-19,16,10,15,5,78,0.0
BOS,2021-01-19,17,10,17,4,81,0.0
BOS,2021-01-19,18,10,20,3,85,0.0
BOS,2021-01-19,19,10,18,6,84,0.0
BOS,2021-01-20,4,10,68,15,77,0.0
BOS,2021-01-20,5,10,58,16,74,0.0
BOS,2021-01-20,6,10,47,17,71,0.0
BOS,2021-01-20,7,10,47,18,68,0.0
BOS,2021-01-20,8,10,46,18,65,0.0
BOS,2021-01-20,9,10,46,19,63,0.0
BOS,2021-01-20,10,10,39,17,63,0.0
BOS,2021-01-20,11,10,31,15,63,0.0
BOS,2021-01-20,12,10,24,13,63,0.0
BOS,2021-01-20,13,10,20,13,67,0.0
BOS,2021-01-20,14,10,16,13,72,0.0
BOS,2021-01-20,15,10,12,13,77,0.0
BOS,2021-01-20,16,10,10,11,80,0.0
BOS,2021-01-20,17,10,8,10,83,0.0
BOS,2021-01-20,18,10,6,9,86,0.0
BOS,2021-01-20,19,10,6,9,87,0.0
BOS,2021-01-21,4,10,38,7,92,0.0
BOS,2021-01-21,5,10,46,6,92,0.0
BOS,2021-01-21,6,10,53,5,92,0.0
BOS,2021-01-21,7,10,44,5,87,0.0
BOS,2021-01-21,8,10,35,6,83,0.0
BOS,2021-01-21,9,10,26,6,79,0.0
BOS,2021-01-21,10,10,25,5,75,0.0
BOS,2021-01-21,11,10,23,3,71,0.0
BOS,2021-01-21,12,10,22,2,68,0.0
BOS,2021-01-21,13,10,18,2,73,0.0
BOS,2021-01-21,14,10,14,2,78,0.0
BOS,2021-01-21,15,10,11,2,83,0.0
BOS,2021-01-21,16,10,8,2,83,0.0
BOS,2021-01-21,17,10,6,2,84,0.0
BOS,2021-01-21,18,10,3,3,85,0.0
BOS,2021-01-21,19,10,5,3,86,0.0
BOS,2021-01-22,4,10,100,3,93,0.0
BOS,2021-01-22,5,10,100,2,93,0.0
BOS,2021-01-22,6,10,100,1,94,0.0
BOS,2021-01-22,7,7,100,2,94,0.0
BOS,2021-01-22,8,5,100,2,95,0.0
BOS,2021-01-22,9,2,100,2,95,0.0
BOS,2021-01-22,10,5,100,3,94,0.0
BOS,2021-01-22,11,7,100,5,93,0.0
BOS,2021-01-22,12,10,100,6,92,0.0
BOS,2021-01-22,13,10,100,7,92,0.0
BOS,2021-01-22,14,10,100,7,92,0.0
BOS,2021-01-22,15,10,100,8,92,0.0
BOS,2021-01-22,16,7,100,7,94,0.0
BOS,2021-01-22,17,5,100,6,95,0.0
BOS,2021-01-22,18,2,100,6,97,0.0
BOS,2021-01-22,19,1,100,6,97,0.0
BOS,2021-01-23,4,3,100,6,94,0.0
BOS,2021-01-23,5,7,100,6,90,0.0
BOS,2021-01-23,6,10,100,7,85,0.0
BOS,2021-01-23,7,7,100,7,88,0.0
BOS,2021-01-23,8,5,100,8,91,0.0
BOS,2021-01-23,9,2,100,8,94,0.0
BOS,2021-01-23,10,2,100,9,94,0.0
BOS,2021-01-23,11,2,100,11,94,0.0
BOS,2021-01-23,12,2,100,12,94,0.0
BOS,2021-01-23,13,4,100,14,94,0.0
BOS,2021-01-23,14,5,100,15,95,0.9
BOS,2021-01-23,15,7,100,17,95,1.2
BOS,2021-01-23,16,8,94,14,94,0.6
BOS,2021-01-23,17,9,89,12,94,0.0
BOS,2021-01-23,18,10,83,9,93,0.0
BOS,2021-01-23,19,10,69,10,91,0.0
BOS,2021-01-24,4,10,4,12,82,0.0
BOS,2021-01-24,5,10,5,12,81,0.0
BOS,2021-01-24,6,10,5,12,80,0.0
BOS,2021-01-24,7,10,10,15,73,0.0
BOS,2021-01-24,8,10,15,18,67,0.0
BOS,2021-01-24,9,10,20,22,61,0.0
BOS,2021-01-24,10,10,19,20,59,0.0
BOS,2021-01-24,11,10,17,19,56,0.0
BOS,2021-01-24,12,10,15,17,54,0.0
BOS,2021-01-24,13,10,21,17,54,0.0
BOS,2021-01-24,14,10,26,17,54,0.0
BOS,2021-01-24,15,10,32,17,54,0.0
BOS,2021-01-24,16,10,23,16,56,0.0
BOS,2021-01-24,17,10,13,15,57,0.0
BOS,2021-01-24,18,10,4,13,59,0.0
BOS,2021-01-24,19,10,5,15,57,0.0
BOS,2021-01-25,4,10,33,15,49,0.0
BOS,2021-01-25,5,10,41,14,48,0.0
BOS,2021-01-25,6,10,48,13,48,0.0
BOS,2021-01-25,7,10,34,15,44,0.0
BOS,2021-01-25,8,10,20,18,41,0.0
BOS,2021-01-25,9,10,6,21,38,0.0
BOS,2021-01-25,10,10,4,21,34,0.0
BOS,2021-01-25,11,10,2,20,31,0.0
BOS,2021-01-25,12,10,0,20,28,0.0
BOS,2021-01-25,13,10,1,20,28,0.0
BOS,2021-01-25,14,10,2,20,29,0.0
BOS,2021-01-25,15,10,2,21,30,0.0
BOS,2021-01-25,16,10,3,19,31,0.0
BOS,2021-01-25,17,10,5,18,32,0.0
BOS,2021-01-25,18,10,6,17,33,0.0
BOS,2021-01-25,19,10,7,17,33,0.0
BOS,2021-01-26,4,10,0,16,34,0.0
BOS,2021-01-26,5,10,0,15,34,0.0
BOS,2021-01-26,6,10,0,14,35,0.0
BOS,2021-01-26,7,10,0,14,34,0.0
BOS,2021-01-26,8,10,0,15,32,0.0
BOS,2021-01-26,9,10,0,15,30,0.0
BOS,2021-01-26,10,10,3,13,29,0.0
BOS,2021-01-26,11,10,5,10,28,0.0
BOS,2021-01-26,12,10,8,8,27,0.0
BOS,2021-01-26,13,10,8,6,27,0.0
BOS,2021-01-26,14,10,8,5,27,0.0
BOS,2021-01-26,15,10,7,3,27,0.0
BOS,2021-01-26,16,10,7,4,28,0.0
BOS,2021-01-26,17,10,6,5,30,0.0
BOS,2021-01-26,18,10,6,6,31,0.0
BOS,2021-01-26,19,10,6,7,32,0.0
BOS,2021-01-27,4,10,5,12,75,0.0
BOS,2021-01-27,5,10,5,12,82,0.0
BOS,2021-01-27,6,10,5,12,89,0.0
BOS,2021-01-27,7,10,14,15,80,0.0
BOS,2021-01-27,8,10,23,18,70,0.0
BOS,2021-01-27,9,10,32,22,61,0.0
BOS,2021-01-27,10,10,23,21,56,0.0
BOS,2021-01-27,11,10,13,20,52,0.0
BOS,2021-01-27,12,10,3,19,47,0.0
BOS,2021-01-27,13,10,3,19,52,0.0
BOS,2021-01-27,14,10,3,20,56,0.0
BOS,2021-01-27,15,10,3,21,61,0.0
BOS,2021-01-27,16,10,4,19,67,0.0
BOS,2021-01-27,17,10,5,17,74,0.0
BOS,2021-01-27,18,10,7,15,80,0.0
BOS,2021-01-27,19,10,7,17,80,0.0
BOS,2021-01-28,4,7,97,13,91,0.0
BOS,2021-01-28,5,5,98,10,94,0.0
BOS,2021-01-28,6,2,99,6,96,0.0
BOS,2021-01-28,7,2,99,7,95,0.0
BOS,2021-01-28,8,2,100,8,94,0.2
BOS,2021-01-28,9,2,100,9,92,0.2
BOS,2021-01-28,10,5,100,8,85,0.1
BOS,2021-01-28,11,7,100,7,77,0.0
BOS,2021-01-28,12,10,100,5,69,0.0
BOS,2021-01-28,13,10,83,6,71,0.0
BOS,2021-01-28,14,10,65,6,72,0.0
BOS,2021-01-28,15,10,48,6,73,0.0
BOS,2021-01-28,16,10,40,6,73,0.0
BOS,2021-01-28,17,10,32,6,73,0.0
BOS,2021-01-28,18,10,24,6,74,0.0
BOS,2021-01-28,19,10,24,6,73,0.0
BOS,2021-01-29,4,10,50,11,82,0.0
BOS,2021-01-29,5,10,75,11,82,0.0
BOS,2021-01-29,6,10,100,10,82,0.0
BOS,2021-01-29,7,10,88,13,79,0.0
BOS,2021-01-29,8,10,77,15,76,0.0
BOS,2021-01-29,9,10,66,18,74,0.0
BOS,2021-01-29,10,10,78,18,74,0.0
BOS,2021-01-29,11,10,89,18,75,0.0
BOS,2021-01-29,12,10,100,18,75,0.0
BOS,2021-01-29,13,10,84,19,74,0.0
BOS,2021-01-29,14,10,68,19,73,0.0
BOS,2021-01-29,15,10,53,19,72,0.0
BOS,2021-01-29,16,10,61,19,72,0.0
BOS,2021-01-29,17,10,69,19,71,0.0
BOS,2021-01-29,18,10,77,19,70,0.0
BOS,2021-01-29,19,8,85,20,72,0.0
BOS,2021-01-30,4,5,100,20,89,0.1
BOS,2021-01-30,5,7,100,19,89,0.0
BOS,2021-01-30,6,10,100,19,90,0.0
BOS,2021-01-30,7,8,100,20,89,0.0
BOS,2021-01-30,8,7,100,20,88,0.1
BOS,2021-01-30,9,5,100,21,88,0.1
BOS,2021-01-30,10,7,100,19,81,0.0
BOS,2021-01-30,11,8,100,18,74,0.0
BOS,2021-01-30,12,10,100,16,68,0.0
BOS,2021-01-30,13,10,100,15,68,0.0
BOS,2021-01-30,14,10,100,13,67,0.0
BOS,2021-01-30,15,10,100,12,67,0.0
BOS,2021-01-30,16,10,100,11,69,0.0
BOS,2021-01-30,17,10,100,10,71,0.0
BOS,2021-01-30,18,10,100,10,73,0.0
BOS,2021-01-30,19,10,100,12,72,0.0
BOS,2021-01-31,4,10,5,13,73,0.0
BOS,2021-01-31,5,10,3,10,75,0.0
BOS,2021-01-31,6,10,0,7,77,0.0
BOS,2021-01-31,7,10,2,9,70,0.0
BOS,2021-01-31,8,10,4,12,62,0.0
BOS,2021-01-31,9,10,5,14,55,0.0
BOS,2021-01-31,10,10,6,11,52,0.0
BOS,2021-01-31,11,10,6,9,49,0.0
BOS,2021-01-31,12,10,6,6,47,0.0
BOS,2021-01-31,13,10,15,7,50,0.0
BOS,2021-01-31,14,10,24,8,54,0.0
BOS,2021-01-31,15,10,33,9,58,0.0
BOS,2021-01-31,16,10,38,10,63,0.0
BOS,2021-01-31,17,10,42,11,69,0.0
BOS,2021-01-31,18,10,47,12,74,0.0
BOS,2021-01-31,19,10,49,14,73,0.0
SLC,2021-01-01,4,9,100,23,89,0.1
SLC,2021-01-01,5,10,100,24,86,0.0
SLC,2021-01-01,6,10,100,26,83,0.0
SLC,2021-01-01,7,10,100,28,83,0.0
SLC,2021-01-01,8,9,100,30,84,0.0
SLC,2021-01-01,9,9,100,32,84,0.0
SLC,2021-01-01,10,9,100,34,81,0.0
SLC,2021-01-01,11,10,100,36,78,0.0
SLC,2021-01-01,12,10,100,38,75,0.0
SLC,2021-01-01,13,10,100,35,76,0.0
SLC,2021-01-01,14,10,100,33,77,0.0
SLC,2021-01-01,15,10,100,30,77,0.0
SLC,2021-01-01,16,10,97,25,80,0.0
SLC,2021-01-01,17,10,94,21,83,0.0
SLC,2021-01-01,18,10,91,16,86,0.0
SLC,2021-01-01,19,10,87,18,87,0.0
SLC,2021-01-02,4,10,54,15,93,0.0
SLC,2021-01-02,5,10,50,13,93,0.0
SLC,2021-01-02,6,10,45,11,93,0.0
SLC,2021-01-02,7,10,39,12,93,0.0
SLC,2021-01-02,8,10,33,12,93,0.0
SLC,2021-01-02,9,10,27,13,93,0.0
SLC,2021-01-02,10,10,31,14,90,0.0
SLC,2021-01-02,11,10,35,14,88,0.0
SLC,2021-01-02,12,10,39,15,85,0.0
SLC,2021-01-02,13,10,38,15,87,0.0
SLC,2021-01-02,14,10,38,14,88,0.0
SLC,2021-01-02,15,10,37,13,90,0.0
SLC,2021-01-02,16,10,44,14,91,0.0
SLC,2021-01-02,17,10,51,14,92,0.0
SLC,2021-01-02,18,10,58,15,92,0.0
SLC,2021-01-02,19,10,60,16,91,0.0
SLC,2021-01-03,4,8,100,32,86,0.2
SLC,2021-01-03,5,9,100,30,87,0.0
SLC,2021-01-03,6,10,100,27,88,0.0
SLC,2021-01-03,7,9,100,27,89,0.0
SLC,2021-01-03,8,8,100,26,90,0.4
SLC,2021-01-03,9,7,100,25,91,0.6
SLC,2021-01-03,10,8,94,21,89,0.3
SLC,2021-01-03,11,9,88,18,87,0.0
SLC,2021-01-03,12,10,83,14,86,0.0
SLC,2021-01-03,13,10,83,14,87,0.0
SLC,2021-01-03,14,10,84,13,87,0.0
SLC,2021-01-03,15,10,85,13,88,0.0
SLC,2021-01-03,16,10,79,11,90,0.0
SLC,2021-01-03,17,10,73,10,92,0.0
SLC,2021-01-03,18,10,67,8,94,0.0
SLC,2021-01-03,19,10,78,8,94,0.0
SLC,2021-01-04,4,9,85,24,82,0.1
SLC,2021-01-04,5,10,70,21,83,0.0
SLC,2021-01-04,6,10,56,17,85,0.0
SLC,2021-01-04,7,10,51,18,84,0.0
SLC,2021-01-04,8,10,46,18,83,0.0
SLC,2021-01-04,9,10,41,19,82,0.0
SLC,2021-01-04,10,10,48,19,79,0.0
SLC,2021-01-04,11,10,56,18,77,0.0
SLC,2021-01-04,12,10,64,18,74,0.0
SLC,2021-01-04,13,10,56,16,76,0.0
